0|731087140684222000|PauloMike4| Já não tenho certeza de nada na vida|PT0627
1|731103678652911000|veraaasousa| So me fazem passar por cenas estas gajas, na casa de banho foi um riso.|PT1363
1|731108068466012000|ataoputos|" estive com a Filipa &lt|3333"|PT1598
1|731090703716122000|laura_tommo91| Vai ser do crl !!!! @its_fii @HeldersilvaMTF @acdscorreia @dianagomes00 #LovePorJesusLovePorVodka|PT0755
1|731087815543508000|anamargarida411| adoro aquilo que faço https://t.co/1jO8AUfgxo|PT0656
1|731076418952663000|DaniBotan| @damaAmaldicoada parabéns, linda!!! FELICIDADES no dia de hj e sempre!|PT0206
1|731098926594527000|neuzafiliipa| Finalmente vou com a pinti ao veterinário!|PT1093
1|731087585242681000|ritaalves69| Vai ser grande noite|PT0644
1|731113392384188000|miinespeixoto| @Nelsonps94 obrigada Sobral ????|PT1860
1|731111490648977000|rituxa02| correu me melhor do que esperava|PT1773
1|731105971397906000|veraaasousa| Preciso de ti, hoje, amanhã e sempre ?|PT1482
1|731099062875852000|joaocleal06| PARABÉNS MANSO!!!! ???????????????? @ Rio Tinto, Porto, Portugal https://t.co/qXcWptLxvC|PT1096
1|731078100612698000|RicardoAnt10| Parabéns otaria, beijinhos @yourbadbitch_|PT0280
1|731071835475988000|neurobombastica| @Pequena_Ariiel bons momentoe, temos que repetir ??|PT0025
1|731100442713817000|PeanutBJealous| @3bye3haters Ainda bem que foste tu que ficaste com ele, já que querias um ????|PT1170
1|731103814330253000|deherzer| PUTA QUE PARIU! Uma das maiores sequência de defesas que vi na vida. https://t.co/EZWRmkVe1G|PT1369
1|731108633614880000|radiovisela| @JornalNoticias grande cachorro como o cao e o melhor amigo|PT1626
1|731098864078442000|ya_putos| Pareces ter uma grande personalidade e és gira https://t.co/cxW3hYIa6d|PT1090
1|731081693721956000|pitabelmonte| @numiweb Bom dia :))|PT0415
1|731108811902177000|ataoputos| ??? - curti de te conhecer, es uma rapariga fixe, e muito gira, qualquer coisa ja sabes!|PT1639
1|731078953931288000|Cacaudtv| Amo-te mais que tudo neste mundo!|PT0303
1|731087415125938000|SaraaMelim| @nobrega20000 sou ganda cozinheira|PT0635
1|731110025851195000|moongira| Sozinha em casa e acho q vou fazer exercício e meditar, o Costeira diz q é grnd alívio|PT1710
1|731109534199099000|likeanangel00| Espero que nada de mau #lrt|PT1688
1|731098487090257000|ARMYbabo| Se tem uma coisa que me orgulho é ter virado fã dos #BTS #????? eles fazem-me tão feliz, nem imaginam|PT1069
1|731089836745052000|gabieagle7| meu dia todo a pensar em ti meu amor, @SLBenfica ??????|PT0730
1|731079220831629000|catarina_freyta| @_Katrapum_ oh que querida, obrigada!! ??|PT0308
1|731077359277903000|alexandraCo99| Ainda não adormeci em nenhuma aula uauuu|PT0248
1|731104540100075000|veraaasousa| Totas lindas ? https://t.co/i0Ox48WH8T|PT1407
1|731109819143360000|anaritabmvf| Melhor parte foi comer o que eles usavam nas experiências|PT1702
1|731081424514744000|Carolbarbosa142| Tarde livre á sexta é do melhor|PT0405
1|731095054882881000|sobiancasf| Gostei bué de estar nos inter de manhã|PT0942
1|731072867664809000|_cf16| Já conheço alguns aninhos és bom miúdo e muito bom jogador https://t.co/QLeRQaQWS2|PT0064
1|731109460647788000|amaiorguida| Está uma linda tarde para dormir um sono|PT1681
1|731096664371539000|al3shandra| A Yorn está tãããããããão generosa|PT1007
1|731115777093447000|AutismoOver9000| @xCinzas https://t.co/35qO1k3YXT e ele tambem uma chamada All in the Family que é bué fixe|PT1971
1|731115514035113000|eightthemoment| Onde eu gostava de estar agora contigo https://t.co/MBdSp47wbb|PT1965
1|731081017486901000|13andhy| @magbless99 obrigada bebé !!!|PT0385
1|731111637000826000|Joaquim_Gomes81| Orgulho em pertencer a esta Juventude Socialista! JS em destaque. https://t.co/gqgzov9enU|PT1779
1|731071679254958000|asccskittles| Aquele momento incrível em que acordas e reparas que o teu telemóvel nao carregou durante a noite !!|PT0017
1|731115076388814000|damuxaaa| ?? já nos demos mais , tínhamos grande amizade|PT1952
1|731086689976881000|amoafilipacrl| @windoh14 Parabéns puto, 30K, cá desde os 3K, boas trades|PT0604
1|731086410149703000|neylins| Não fale em crise, trabalhe!|PT0586
1|731116331219714000|GuilhermSaantos| Se o Benfica perder o campeonato eu fico na boa, p ano há mais man o mundo n acaba por causa disso|PT1991
1|731101467306799000|o_Ave_Conas| Obrigado https://t.co/QqW0B0Gssc|PT1219
1|731108488659763000|ataoputos| deu-mos um abraço tão grande|PT1620
1|731114136369823000|AutismoOver9000| @xCinzas Gosto mais da era de Counterfeit etc... Do que das cenas recentes|PT1903
1|731082213551443000|daniigatuu| Adoro ser ignorado :))))|PT0440
1|731108948204490000|ataoputos| ???? - das gajas mais fixes que ja conheci no tt, curto totil de ti mesmo, es linda, sempre aqui !!|PT1646
1|731116409858723000|taekoopat| Calhou-me o PhotoCard Yoonseok eu tou tao feliz ? #BTS #????? https://t.co/hFqCG9LXvv|PT1994
1|731074089738227000|ineeesc| O meu gato é a melhor coisa do mundo. Tive de ir vomitar e ele andava à volta das minhas pernas a miar|PT0115
1|731080042411917000|Little_Ktrouxa| #BTS #????? TIPO, DE TÃO LINDO E MAGNÍFICO QUE É|PT0343
1|731105935465287000|filipaclaro| Um sexta feira 13 a começar bastante bem. Muito obrigada, campeão. És o maior. Agora que venha o… https://t.co/JUo7szCsxd|PT1479
1|731081187226206000|Catybepositive9| Bom dia ?|PT0393
1|731112489266626000|be7inho| Duas palavras: Muito .. Bom! :) #portosanto #vilaalencastre… https://t.co/FWazWSFaTu|PT1816
1|731100184080465000|ricKill3r| Vale a pena. Não há dúvidas|PT1150
1|731111433786757000|MariaMoinhos1| Saiu me um peso de cima depois de ter feito o teste de biologia|PT1770
1|731105719290867000|veraaasousa| Amote ???|PT1467
1|731100490507931000|djuuviiegas| Os filhos da minha stora de física são tao giros|PT1172
1|731094440652222000|pipaalexandra18| Ele hoje ainda não me chamou à atenção m i l a g r e|PT0920
1|731085886624931000|miragetheir| As mais gatas ???? @ Escola Profissional Perpétuo Socorro - EPPS https://t.co/EbOAqNJNeK|PT0566
1|731093077130137000|_bernardo1299| Amigo meu sabe que a qualquer momento que ande comigo na rua tem de parar para me tirar uma foto porque eu gosto do local|PT0862
1|731071630974287000|CristianaBrito_| Ahahaha apaz que gozo|PT0015
1|731115747552968000|bbsr99| @arodrigues024 PARABÉNS À MAIOR PUTA DE TODAS! ????BEIJO GIGANTE ?? LOVE U ??????|PT1969
1|731092966891261000|mafalda_blanco| Aposto que se eu tivesse muito mais dinheiro, era muito mais gira!|PT0855
1|731109346281725000|anaritabmvf| Mas foi bué bacano, fartámo-nos de rir ??|PT1671
1|731111395773710000|erogand| Parabéns super mulher!!! Os 7 amam-te muito! #ruivoandradeclan… https://t.co/9XUFR24Mz1|PT1767
1|731102849619267000|joanaxgoncalves| Apetece mesmo gelado|PT1319
1|731097017989103000|Catybepositive9| Hoje é sexta feira , felicidade ????|PT1018
1|731107636406521000|ataoputos| ?? - es uma gaja 5* ,e uma irmã sem duvida, espero levar-te para a vida|PT1565
1|731113448780791000|santos_guigs| Parabéns!! Beijinhos ???? @rita_grilo_|PT1868
2|731085268971884000|a___bella| Estou pra ver o q vai sair|PT0542
2|731075358196436000|bhmfonseca| Coragem, pequeno soldado do imenso exército. Os teus livros são as… https://t.co/Ak8hJ0eQXJ|PT0158
2|731091832013230000|DaniBotan| A Bela, Recatada e do Lar mandava nudes. https://t.co/zhsPGWj3qP|PT0803
2|731085448425156000|simbadalvalade|" ""Entrei como rei, saio como lenda."" #Zlatan10 https://t.co/iSals9ILFR"|PT0550
2|731112635362619000|CupLopes| O diretor do colégio da massa fresca parece um mocho|PT1827
2|731104096397213000|aritapmaravilha| Mas, o que é a secreção? https://t.co/138f3JzeWB|PT1381
2|731085117310009000|pipinhantunes| ta tudo a fazer ganda esforço para não adormecer|PT0539
2|731072031442259000|Arede_52| @olasouocampia ainda não toquei na cafeína hoje|PT0038
2|731097582743764000|koalasninja| Se o justin cancela a digressão nem sei o que faço a minha visa|PT1034
2|731092299153821000|soraiapacienci1| @tatipaciencia1 nem eu|PT0827
2|731074740643868000|Hernanifigueir3| @xxx_men_pt bom dia desaparecido|PT0136
2|731080707477544000|xtremeeasy| Não perca mais um Jantar Tématico com Banda ao vivo este Sábado a partir das 20h. Don´t miss… https://t.co/a7fvYPWM5M|PT0370
2|731087616389611000|MadalenaPires9| Só espero que o teste seja fácil|PT0645
2|731071322428706000|xhii28| Vamos andar 1 ano a arroz com arroz mas vamos a Disney !!|PT0001
2|731084583907786000|alexismrr11| Faça chuva ou faça sol Esteja dura ou esteja mole Ela chupa e engole|PT0518
2|731103915891134000|veraaasousa| Quero ir so mesmo para me distrair.|PT1375
2|731073663919898000|melanieachinesa| O meu maior sonho. https://t.co/YoLMvvxWRA|PT0096
2|731095516994543000|aliciadspereira| Não queria fazer a desfeita a larissa de não ir amanhã, ainda por cima é para irmos almoçar juntas..|PT0957
2|731113049499811000|ritamoreira331| @Conah69 calma docinho senão acabas alone como eu ??|PT1844
2|731098487245393000|Danniie_____| Tantas saudades do meu tio Raul ??????|PT1070
2|731111391524995000|joaolol96| @ManuelGlouco @joaolol96 aiiii então quando fores à Praça de bot eu vou contigo , tou shotgun !!|PT1765
2|731091605436960000|AndreiaCunha16| Casos 39|PT0795
2|731106634634801000|NeloOliveiira| @1fuckinglife eles querem o 7 jogo|PT1515
2|731104116068454000|al3shandra| @xxmaff ah ok eu não parto ao meio|PT1383
2|731080371350147000|USF_AN| #8ENUSF #RH Alguém quer colocar alguma questão?|PT0357
2|731106035788853000|paulo_albino| 27 de Maio a 5 de Junho, a Praia da Rocha vai receber a 5ª Mostra Gastronómica da Sardinha https://t.co/xU1quoCin2 https://t.co/UCSQU4gzwl|PT1486
2|731109360080961000|DuPequenina| A Sara e o meu primo Ivo responderam ao mesmo tempo e eu mandei ao meu primo o que era para a Sara.. Ai que vergonha ??????|PT1672
2|731096283302203000|Oteusonho130| Vim pra rio tinto|PT0980
2|731107346890539000|unrealbirdgirl| @unrealbirdgirl Isto foi no 12 ano, mas eu oh paaaaa!!|PT1548
2|731112494849228000|bitch_shut_up18| Hoje vou estudar mesmo hard|PT1817
2|731083731881078000|bbsr99| Esta tarde ainda vou ter 3 horas de explica, epa|PT0491
2|731076792841310000|sharkinho| @diogomgcruz @omalestafeito @canoxa Os gajos do PCP votam onde o partido quiser, não servem de bitola para esta situação. :)|PT0228
2|731098291027492000|tiochina| 12 a dormir, a teoria mantém-se|PT1062
2|731093550461554000|Oteusonho130|" ""Sabes quando eu tou no autocarro do metro (...)"" Rita 2016 parte ll"|PT0879
2|731112567582674000|fkthatgolfwang| @poca_hontinhas acabei de falar com ele e ele disse que não ia jogar contigo|PT1821
2|731085865796173000|xeja_morena| Não percebo as anedotas do meu professor ??|PT0564
2|731096971797245000|BritishGirlJC| A mae da barbara ontem deu se ao trabalho de nos avizar que hoje é sexta feira 13|PT1016
2|731095422471573000|ushouldfuckoff| Definição de felicidade vs estupidez @ Forum Montijo https://t.co/eXx2mvc982|PT0953
2|731093073640472000|MiriiamFreitas| acordamos|PT0861
2|731091435638886000|_bernardo1299| @tnhbuefomecrl nunca me vou esquecer disto juro|PT0785
2|731104649974038000|sarinamariah| ja fiz o texto para o bf|PT1412
2|731108960326012000|smpramalhar| Como estamos|PT1647
2|731114400761978000|regibabygirl| Definitivamente os meus relacionamentos ?? https://t.co/pm9zZ2gpFd|PT1921
2|731100529422704000|GingerNoseYT| Saudades de jogar ao the rings e ficar a tombar às 10 da noite|PT1174
2|731114661857394000|makeawish_14| @ as minhas amigas todas https://t.co/fyKOESGmzw|PT1937
2|731098288993226000|possocomerte| hoje e sexta feira|PT1061
2|731112016950235000|nightangels30| @CoreanaPt Não sabia mesmo o que dizer ??????|PT1796
2|731093615657779000|o_tal_dread| @sofia_grade fiquei a saber mt coisa realmente|PT0883
2|731113770110582000|BryandeBrito_04| O CSKA se perder com o Krasnodar em casa ou com o Rubin Kazan fora, arrisca-se seriamente a perder o campeonato para o Rostov x)|PT1885
2|731103984543514000|nightangels30| Quem esta na escola e no Twitter? #?????|PT1377
2|731091062123593000|anamargarida411| vou indo|PT0768
2|731103878343720000|vnunesvicente| Já tenho bilhetes :p|PT1373
2|731086609576280000|PauloMike4| @HakunaMyTits69 não sei|PT0600
2|731082335886659000|OlaSouALara| vai tocar|PT0443
2|731087758958178000|Catybepositive9| A stora fez me lembrar da música da kataleya 'isso não é um dejavu' por ter dito dejavu ????|PT0653
2|731082408934658000|baoliveira1904| Ainda não é domingo?|PT0447
2|731092116567285000|bbsr99| Vou jogar 8ball pool|PT0816
2|731108366983020000|sarinamariah| hoje e fazer fitas e cenas da escola e dps tenho de ir comprar uma película de vidro po tele|PT1615
2|731075933730443000|outs291| Como o país poderia se reerguer sem que o exterior pudesse confiar e investir nele? Meus amigos quem é rico não estava a ser afetado em nada|PT0180
2|731109062721572000|bazadaquivaca| finally cheguei a casa|PT1655
2|731101751500120000|TSFRadio| #Politica PSD ajuda a aprovar acesso a barrigas de aluguer https://t.co/FWwkqklJWo Em https://t.co/MDmhqgtnSp https://t.co/2w8isRgVWi|PT1236
2|731107907635384000|RitaaAfonso| @porquenotecalas wtf ? como nao te vi? ou foste antes das 10, ou depois dass 12|PT1585
2|731105823716483000|Moh_Tchuna87| Em menos de um ano já andou com 3 i de abuso da mesma escola... Mas não é da minha conta ??|PT1472
2|731089536005120000|ManuelMirassol| @humberto_gomes7 Pois não hehehe|PT0718
2|731106229079187000|aquele_quevedo1| @sacanado @yameupt @CruzSahin já sai bro|PT1499
2|731104285988114000|GingerNoseYT| Sou a gaja dos copos, que bebe e o pessoal curte e o crlh, mas chega|PT1389
2|731098102749351000|isabtx| Sexta-feira 13 bastante chuvosa.|PT1050
2|731100858029576000|effyskies| @WiniSays já vives aí há muito tempo?|PT1189
2|731100340926435000|djuuviiegas| Ate os q eu defendo mais tão a fazer o mesmo|PT1159
2|731093829546311000|FrancisRobalo| Filosofia fora de contexto (@ escola secundaria afonso de albuquerque) https://t.co/CI2OGq529P|PT0895
2|731080132790751000|Margarida_m99| Tou apaixonada|PT0346
2|731093698801467000|TheRawJax| @nes_bastos ahahahah esperemos que não ?????? obrigado ??????|PT0889
2|731101206857318000|AmandaBollzan| esse treino de localizada quebraa|PT1209
2|731084975584493000|carlasantosrib| @omalestafeito ahahah cabecinha não deve ser feita para pensar okey?|PT0531
2|731116044711034000|PedroHenriqu_4| Queria tanto falar cnt neste momento ??|PT1979
2|731097110767095000|franciscocouto9| Já cheguei ao porto|PT1020
2|731109506453770000|eu_amo_salame|" ""Uns dizem que tu morreste e eu digo que tu vives em nós"""|PT1685
2|731098462037643000|mariamcorreia16| QUERO LOGO A NOITE|PT1066
2|731076853180563000|USF_AN| #ENUSF #rh Cultura do desempenho e gestão por objectivos https://t.co/ZbJwICjG0b|PT0232
2|731086875721646000|brunoadm_| @natasm19 aka 1h40 no meu tumblr ??|PT0614
2|731093219711307000|thevxrve| @mogokorp vem ter a santa Apolónia agora|PT0870
2|731075325086552000|floriwnz| A minha turma fuma como os índios fumam https://t.co/4iRavxBqWp|PT0155
2|731107215852097000|Petearv| Só mesmo ele|PT1537
2|731100877801574000|sobiancasf| Não sei porque é que vocês não entendem que eu tenho sempre razão|PT1191
2|731096401795555000|MarianaLeal2531| Mais ou menos https://t.co/JWiCQMOIAM|PT0989
2|731076044606865000|anairamatnemip| Já disse isto bué vezes https://t.co/VTLfg9hHhe|PT0185
2|731100425122910000|aliciadspereira| @alicebdsilva @beatrizrfranco só falo no domingo ?|PT1168
2|731091883536093000|tasabrincarouq| Faltam 20 minutos para eu ser feliz|PT0807
2|731083662020710000|2fancy4kids| @Neca_3 a sério só tu ahahahaha o que fizeram na aula ?|PT0489
2|731106693216604000|IneesMaia| Enfim mesmo|PT1519
2|731095596417855000|sweetabortion| Obv q n estou|PT0961
2|731094961983242000|BrunoMacedo|" A provar a afamada ""carne maturada"" pela primeira vez. @ Palácio Chiado https://t.co/DHCaE24McJ"|PT0936
2|731076573659582000|SubtilPT| Portugues a esta hora mata tudo|PT0214
2|731076928829018000|Hernanifigueir3| @DADGAY2 mamar nunca tem hora|PT0239
2|731110960912601000|aquelapequenina| Não tive aula|PT1747
2|731100775649284000|PietroSchweigh1| Poucas semanas para às férias|PT1187
2|731092171139469000|neesheenriquees| Só uma. https://t.co/FExXXyZ6h3|PT0821
2|731087338705670000|TaniaSantoss01| Juro q se pudesse passava a vida a viajar|PT0633
2|731097692135407000|CLAUDIADOCC| Quando te apercebes que o ensaio final, afinal era para ser entregue… https://t.co/Arzb3DYwvk|PT1037
2|731101502765465000|bruninhoskill| ??????????,Flava são foda e eles esqueceram disso @vander_soprano @Underskillz @DjSipoda https://t.co/VVLtNk5SUx|PT1223
2|731106300466171000|veraaasousa| Ja nada me surpreende, enfim.|PT1503
2|731109878350155000|chocolany_sense| Privavelmente não são, eu é que preciso resolver isso de acreditar mais em mim...|PT1706
2|731093638810324000|wayaawayaarpk| Ela vai conseguir ????????|PT0884
2|731094618041950000|thevxrve| @mogokorp ?????? eu vou buscar-te ao metro, nós estamos aqui sentadas a falar mal de cenas|PT0927
2|731075899957858000|CNPortugal| A Virgem Peregrina que passou por todas as dioceses portuguesas é acolhida nesta Peregrinação e… https://t.co/zPIIxgKvCd|PT0178
2|731103114032500000|sobiancasf| Vou dar vista e nem sequer responder para não dizer coisas que não deva|PT1333
2|731102312127696000|USF_AN| #8ENUSF #RH Um debate esclarecedor e participado sobre a política de RH nos CSP. A tónica na mudança da administração pública.|PT1274
2|731112666895396000|patricemerces| @nepiaeuconsegui ficaram com a tua licença quando passaste no código???|PT1829
2|731074079269257000|ThatMelonGuy| @awarmouth tens mesmo de acabar, vou começar outravez|PT0114
2|731080468075008000|2fancy4kids| @Neca_3 aposto que eram giras|PT0360
2|731092215435558000|tatipaciencia1| @soraiapacienci1 pois n sei|PT0823
2|731086668162338000|dama_musubiaa| evitem falar aqui , quando nos encontramos todos resolvemos tudo o que temos a resolver já chega de canal .|PT0603
2|731079799796600000|btsportugal| [!!!] ARMYs não se esqueçam de ligar a localização para saberem que são de Portugal!! #BTS #?????|PT0327
2|731078699920064000|lolbazaamg| Muito menos lol|PT0296
2|731114577258262000|heyfabxo| ou bicicleta tb|PT1933
2|731107727095824000|CortsCortes1| Imparcialidade não é mesmo o meu forte|PT1573
2|731105064509681000|BCondeJr| So vou no gym amnha|PT1438
2|731076400627761000|ElCandido1904| Já podiam ser 17h para me por daqui para fora|PT0205
2|731112496262696000|Marcilio_CEC| @GrupoTwiterCEC Qual é o grupo da Pelada no Cartola?|PT1818
2|731072274158211000|neurobombastica| @Pequena_Ariiel chupamos queridinha ??|PT0043
2|731114610984665000|ruiiisantos| Vou dormir a tarde td no estado em que estou chego a casa e arrocho logo ??|PT1936
2|731103121653542000|djuuviiegas| A vossa sorte e q não gosto de confusões|PT1337
2|731104045088264000|2fancy4kids| @tijolos69 @kvttycat assim querido ?|PT1379
2|731099759725969000|Brayzona| Acordei agora|PT1129
2|731115192428462000|peter97silva| Espero bem conseguir ir a Lisboa à sal hoje|PT1953
2|731104193835061000|unrealbirdgirl| Juro que ás vezes me sinto a mais.|PT1386
2|731087056429060000|gomezgi| @RainhaAnsiedade indicaria ler a revolução antes.|PT0622
2|731103022210793000|joanaxgoncalves| Não sei se falar outra vez com a minha mãe outra vez sobre hoje à noite mas não sei se quero ir|PT1327
2|731113091501596000|RicardoGaspaaar| @frederico2053 um motor e 4 rodas não muda aquilo que ela é|PT1846
2|731110841748230000|joannesiiilva| Eu e as Ritas dexprevenidax #primeiraquintafeiranegra #damas… https://t.co/Jyyf3s8l8z|PT1744
2|731108680033284000|AngelaMFG04| Nnc sai para ir almoçar cm os amigos... E logo hj q vim aqui ele tmbm veio CORAGEM! SACODE como diz uma amiga minha.|PT1629
2|731071963268038000|neurobombastica| Ando aqui nos corredores a fazer NADA!|PT0032
2|731114743377895000|BTS_danca_BR| PORQUE É QUE EU TO NA ESTAÇÃO SEM FONE AAAA https://t.co/Xo4l37SOjl|PT1943
2|731075986721230000|carolinaalvesm5| @Cattbonito Bue piada|PT0181
2|731110221964283000|Cacaudtv|" ""Será mais forte o que nos une ou o que nos separa?"""|PT1720
2|731085603207532000|Inesmag16| e lg vou ao nascente !|PT0558
2|731079245934546000|MariaFoxtrot| E eu a pensar que iamos mesmo falar do ex da @tsomuniz ????|PT0309
2|731087286855712000|Pedro__Lisboa| Ir de fato pó baile ????|PT0629
2|731078356385566000|inesssslts| Bem, vou dormir q já ta na horinha|PT0285
2|731079968168546000|2divalol| GENTE a minha PT ainda não chegou.|PT0335
2|731080528812748000|MariaFoxtrot| Quero mudar de ava!|PT0364
2|731074136777330000|sharkinho| @omalestafeito Isso é que era de valor!|PT0116
2|731087998876569000|CSofia_Ferr| Vou voltar a cuidar do meu tumblr|PT0664
2|731083784293105000|rodcapinha| Para mim o 15 de maio é só uma desculpa para estar com amigos|PT0494
2|731113546910699000|patricemerces| Ontem só fumei um cigarro|PT1873
2|731115004867575000|Gian_marcelo| @ritaa0710 @taniacsilva_ @beatriz_russo1 kkkkkk peço desculpa então ??|PT1949
2|731077555172868000|lotaaaaaa| Adivinhem quem se esqueceu das chaves de casa? Moi|PT0255
2|731087945755676000|AA_Orgulhosa| Eu sou de ideias fixas migo ????|PT0661
2|731093459088621000|pipaalexandra18| @_beeanobree n queres ir cmg à tarde?|PT0876
2|731076518412201000|miinespeixoto| @_brunacosta7 obrigada baby ??|PT0210
2|731077848707022000|pipaalexandra18| @_beeanobree traz-me qualquer coisa já sabes ??|PT0268
2|731080819931000000|AnaFMarques2000| Quando vês as horas e percebes que a aula ainda vai no inicio https://t.co/h4a9bnMA2k|PT0375
2|731091232215203000|AndreiaCunha16| Podes tentar que não consegues|PT0774
2|731098110387212000|diogobatalha| @LionisDay @Sybylla_ Eu ja ouço a rainha gritando e os soldados-carta marchando.|PT1053
2|731108699293515000|MeguiArajo| @sofiaparente16 tanto tempo!! Vai estudar ??|PT1630
2|731109204103204000|Marcilio_CEC| @itau quero efetuar a portabilidade. Não quero mais receber meu salário pelo itau. Quem eu devo procurar?|PT1662
2|731099972771418000|mara_resende| Já estou em casa.|PT1140
2|731103197826297000|JOSE_mnt72| o nosso povo é sábio ???|PT1341
2|731074689196527000|PinheiroNathana| E eu com três cobertas desde a noite..|PT0134
2|731085213929984000|a___bella| O Gabs está me a escrever um poema ahah|PT0540
2|731114189452922000|unrealbirdgirl| Estou a ir-me abaixo, outra vez.|PT1909
2|731105998690209000|margarida_iff| @Ritagloria27 não, estou a caminho! Quando chegar digo-te|PT1485
2|731091905522585000|Anaruthmaciel| Pra mim o resto do mundo nunca existiu, só eu e tu ??|PT0810
2|731102560053043000|pereira_BADI| Só para mim xd|PT1297
2|731097549415821000|riii_gomes| daqui a pouco chega a bea e eu ainda na cama|PT1032
2|731083100965486000|PedroAgostinhoC| O Que Escondem as Salinas: dia de descobertas Pipocas com Salicórnia e Omeleta com Funcho e Batata Doce cozida https://t.co/JNOCIY6ESL|PT0475
2|731097806249836000|gatadatuavida| como é Q se guardam vídeos Q nos mandam pelo messenger????|PT1042
2|731101480485306000|MissLibelinha| Portugal molhado @ Murtosa https://t.co/faUY02F1sP|PT1222
2|731082457693491000|Little_Ktrouxa| #????? Hoje não fui a desenho, será que perdi algo tipo FASCINANTE? Como smp acontece....|PT0450
2|731085662083002000|__diogof| tirem me daqui|PT0559
2|731091421504147000|brunaraqell| @dianaaraquel não falha!!!|PT0784
2|731102517694713000|PleasureImRudas| Tenho reunião daqui a pouco f se ??|PT1293
2|731114446979010000|patricemerces| @TheDaniel1997 mas só fumei um porque não tinha mais ??????,mas hoje,amanhã e domingo já me vou estragar ????|PT1924
2|731098517758939000|Mipa1898| Vou ter de ir à aula de tic 10 minutos|PT1073
2|731102790639071000|sobiancasf| E das pessoas de lá https://t.co/CQucC6yQSW|PT1315
2|731093926136975000|sooofsss| Quero levar no rabinho|PT0900
2|731072288389484000|fiziyad_zetwal| Temos que ir caralho|PT0044
2|731102030006263000|GingerNoseYT| Quero passar pra a prte em que estou na cama nos cuddles com a catarina|PT1257
2|731101167867056000|jessyypanda| quando a minha mãe me manda uma msg a dizer q não está em casa e a minha irma é q vai fazer o almoço ......... ??????|PT1207
2|731098465468616000|possocomerte| logo a noite vai tudo para o spice e eu em casa que saudades|PT1067
2|731084595274391000|Hernanifigueir3| Para quem ainda não souber https://t.co/DS15qAHoUF|PT0519
2|731107924039229000|olasouabibs| Brilhoooo ?? @ Cascais https://t.co/cmVquIqZJ0|PT1587
